"DisplayCategory","ProductHeaderCode","ProductHeader","PHOrder","effective_date","price","RowError","RowState","Table","ItemArray","HasErrors","SideIndicator","SourceFile"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/08/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/13/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/15/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/16/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/20/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/22/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/27/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","01/29/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/03/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/05/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/10/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/12/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/17/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/19/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/24/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","02/26/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","03/25/2024 12:00:00 AM","52","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103965","WB 1D CH Winter S/See WU","240","04/15/2024 12:00:00 AM","43","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","11/23/2023 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","12/02/2023 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","12/09/2023 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","12/16/2023 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","12/23/2023 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/01/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/06/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/08/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/13/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/15/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/16/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/20/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/22/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/27/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","01/29/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/03/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/05/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/10/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/12/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/17/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/19/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/24/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","02/26/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","03/25/2024 12:00:00 AM","94","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103966","WB 1D SR Winter S/See WU","260","04/15/2024 12:00:00 AM","76","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","11/23/2023 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","12/02/2023 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","12/09/2023 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","12/16/2023 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","12/23/2023 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/01/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/06/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/08/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/13/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/15/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/16/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/20/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/22/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/27/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","01/29/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/03/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/05/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/10/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/12/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/17/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/19/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/24/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","02/26/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","03/25/2024 12:00:00 AM","90","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
"Act: Scenic WU/ADV","103963","WB 1D TN Winter S/See WU","280","04/15/2024 12:00:00 AM","73","","Unchanged","","System.Object[]","False","<=","2024-01-28-PrivateRateIncrease.xlsx"
