"DisplayCategory","ProductHeaderCode","ProductHeader","PHOrder","effective_date","price","sale_location_code","SaleLoc","RowError","RowState","Table","ItemArray","HasErrors","SideIndicator","SourceFile"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4920","WB: Reservations (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4933","WB: RRW (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4818","WB: SS Blackcomb Base (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4817","WB: SS Blackcomb Fairmont (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4819","WB: SS Blackcomb Four Seasons (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4901","WB: SS Blackcomb Kids (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4835","WB: SS Whistler Village Adlt (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4827","WB: SS Whistler Village Carleton (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4826","WB: SS Whistler Village G1 (S/R/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4829","WB: SS Whistler Village G1 Concierge","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4807","WB: SS Whistler Village Kids (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4932","WB: Tickets BL Base 2 (S)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4714","WB: Tickets BL Daylodge (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4710","WB: Tickets CR (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4713","WB: Tickets WH Excalibur (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4711","WB: Tickets WH Village (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4961","WB: Training (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4875","WB: Whistler Migration Location (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4823","WB: Whistler Primary (S)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","102933","WB Ski FD Private -FR","1010","02/18/2024 12:00:00 AM","1289","4870","y WB: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","22","*Audit & Testing CAD","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","1041","D: Corporate Sales and Services CAD","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","2025","D: CSS Qualfon CAD (S/R/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4910","WB: ATS (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4822","WB: Blackcomb Primary (S)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4891","WB: Inntopia/Primary (I/S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4919","WB: Pass Admin (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4920","WB: Reservations (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4933","WB: RRW (S/C)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4818","WB: SS Blackcomb Base (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4901","WB: SS Blackcomb Kids (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4835","WB: SS Whistler Village Adlt (I/S/R/C/F)","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4829","WB: SS Whistler Village G1 Concierge","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
"SS: WB Private WEB","106472","WB SB FD Private -FR","2000","02/18/2024 12:00:00 AM","1289","4870","y WB: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-15-PrivateRateIncrease.xlsx"
